Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
46,No,Travel_Rarely,366,Sales,5,3,Other,1,4757,2,Female,95,4,5,Research Scientist,2,Single,4527,20694,8,Y,Yes,14,1,3,80,3,35,6,3,37,6,2,5
26,Yes,Non-Travel,862,Sales,20,2,Other,1,4758,3,Female,45,3,2,Manufacturing Director,2,Divorced,17651,17132,9,Y,No,21,3,2,80,3,39,4,4,10,6,1,2
23,Yes,Non-Travel,1415,Research & Development,15,1,Other,1,4759,2,Male,41,1,1,Manufacturing Director,1,Divorced,10031,7225,10,Y,Yes,17,2,3,80,0,11,5,3,15,3,6,14
60,No,Travel_Rarely,1370,Sales,3,2,Technical Degree,1,4760,4,Female,82,3,1,Healthcare Representative,4,Married,17158,7735,5,Y,No,14,4,4,80,0,40,0,1,27,6,14,2
31,Yes,Travel_Frequently,252,Research & Development,23,3,Life Sciences,1,4761,4,Male,46,3,1,Research Scientist,3,Married,17408,20823,7,Y,Yes,25,2,1,80,0,26,0,3,21,7,0,3
44,Yes,Travel_Rarely,1467,Human Resources,21,2,Life Sciences,1,4762,4,Male,89,4,1,Laboratory Technician,3,Divorced,18441,17734,4,Y,Yes,13,4,2,80,0,31,3,1,6,13,5,7
52,Yes,Travel_Frequently,518,Human Resources,22,3,Life Sciences,1,4763,3,Female,95,3,5,Sales Executive,4,Divorced,14490,8444,0,Y,Yes,12,3,4,80,1,9,6,1,33,8,12,15
29,No,Travel_Rarely,462,Research & Development,28,5,Technical Degree,1,4764,2,Male,44,3,5,Healthcare Representative,2,Single,8572,19143,4,Y,No,10,1,1,80,0,20,1,3,5,15,4,16
32,Yes,Travel_Frequently,846,Sales,2,5,Medical,1,4765,4,Male,71,1,2,Research Scientist,1,Married,14041,16936,3,Y,No,20,3,1,80,3,39,0,3,30,15,6,4
59,Yes,Non-Travel,280,Sales,24,1,Life Sciences,1,4766,1,Male,91,1,4,Manufacturing Director,1,Single,7716,24411,9,Y,No,21,3,4,80,1,38,2,4,5,10,10,4
24,Yes,Travel_Frequently,1355,Sales,22,5,Human Resources,1,4767,3,Female,93,3,4,Research Scientist,3,Married,6600,7188,10,Y,No,15,1,1,80,0,33,3,3,4,6,2,10
32,Yes,Travel_Frequently,1074,Research & Development,5,5,Life Sciences,1,4768,1,Female,36,1,2,Manufacturing Director,1,Divorced,12302,23916,6,Y,Yes,21,3,4,80,3,39,3,3,2,8,10,14
44,No,Travel_Rarely,593,Sales,11,5,Other,1,4769,4,Male,62,2,3,Research Scientist,3,Single,5193,17617,4,Y,No,13,2,2,80,0,9,4,1,32,15,11,5
53,Yes,Non-Travel,175,Human Resources,29,3,Marketing,1,4770,4,Male,50,3,5,Manager,2,Divorced,2347,17338,8,Y,Yes,15,2,3,80,3,26,5,1,29,14,7,0
42,Yes,Non-Travel,1111,Sales,17,3,Marketing,1,4771,4,Male,35,4,2,Laboratory Technician,1,Divorced,10891,10964,2,Y,No,16,1,1,80,0,37,2,1,13,3,1,5
53,Yes,Travel_Rarely,856,Research & Development,4,3,Medical,1,4772,3,Female,91,4,5,Manufacturing Director,4,Married,10101,9829,6,Y,Yes,16,1,1,80,1,33,3,4,17,13,1,10
48,Yes,Travel_Rarely,312,Research & Development,28,1,Other,1,4773,4,Male,98,4,5,Laboratory Technician,2,Married,12024,23699,4,Y,Yes,25,4,2,80,3,16,4,3,17,3,14,20
32,Yes,Travel_Frequently,428,Research & Development,6,5,Life Sciences,1,4774,1,Female,89,2,1,Manufacturing Director,3,Married,10361,23892,1,Y,Yes,13,4,4,80,0,11,4,4,21,11,2,1
28,No,Travel_Frequently,532,Sales,3,5,Life Sciences,1,4775,1,Male,86,4,2,Laboratory Technician,1,Single,20000,10521,7,Y,No,18,3,4,80,1,6,5,4,2,2,5,19
41,No,Travel_Frequently,651,Human Resources,5,5,Other,1,4776,1,Female,62,1,5,Healthcare Representative,2,Divorced,3305,10965,3,Y,Yes,15,1,4,80,2,7,0,3,11,10,15,5
49,No,Travel_Rarely,979,Research & Development,26,3,Human Resources,1,4777,1,Male,45,3,1,Laboratory Technician,1,Single,12815,17330,3,Y,Yes,13,2,1,80,3,14,0,4,16,14,7,3
41,Yes,Non-Travel,772,Research & Development,16,3,Human Resources,1,4778,1,Female,55,1,2,Laboratory Technician,2,Single,2992,23751,0,Y,Yes,14,4,4,80,0,36,5,2,17,15,8,0
43,Yes,Non-Travel,234,Sales,6,2,Other,1,4779,3,Male,90,3,4,Laboratory Technician,1,Single,14789,24131,7,Y,Yes,20,3,2,80,2,6,4,4,3,2,0,19
38,No,Travel_Rarely,201,Sales,22,2,Other,1,4780,1,Male,64,3,1,Healthcare Representative,1,Single,9872,23878,1,Y,Yes,14,4,1,80,0,4,6,4,12,10,2,7
36,Yes,Travel_Frequently,320,Sales,21,1,Other,1,4781,4,Female,46,4,4,Sales Executive,2,Married,6064,5302,4,Y,No,25,3,3,80,1,20,6,2,40,7,2,19
26,No,Travel_Rarely,1380,Sales,5,4,Marketing,1,4782,4,Male,85,3,4,Manager,2,Married,11361,17339,6,Y,No,10,1,1,80,3,23,3,3,30,13,4,20
49,Yes,Non-Travel,298,Human Resources,6,3,Marketing,1,4783,4,Female,75,4,1,Healthcare Representative,2,Single,17072,16808,3,Y,Yes,20,4,3,80,2,34,3,3,9,5,14,7
43,Yes,Travel_Frequently,1060,Human Resources,25,3,Marketing,1,4784,1,Male,72,2,4,Healthcare Representative,3,Divorced,3076,9290,0,Y,Yes,24,1,3,80,1,34,2,4,13,4,14,13
24,No,Travel_Rarely,247,Sales,26,3,Marketing,1,4785,4,Male,85,4,4,Sales Executive,3,Single,19992,19689,8,Y,Yes,17,1,2,80,1,28,1,4,25,11,7,9
40,Yes,Travel_Frequently,376,Human Resources,17,2,Technical Degree,1,4786,3,Female,42,3,2,Healthcare Representative,2,Single,18389,7118,8,Y,Yes,13,1,2,80,3,13,5,1,40,15,14,9
31,No,Travel_Frequently,593,Research & Development,18,5,Technical Degree,1,4787,4,Female,62,1,1,Sales Executive,1,Married,2354,5347,1,Y,Yes,22,2,4,80,1,9,4,1,20,4,13,16
52,No,Travel_Rarely,474,Sales,29,5,Life Sciences,1,4788,4,Female,50,1,4,Manufacturing Director,1,Divorced,11840,13144,8,Y,Yes,25,2,4,80,1,25,5,3,19,11,11,20
48,Yes,Travel_Rarely,1110,Research & Development,28,1,Life Sciences,1,4789,3,Female,74,1,1,Laboratory Technician,2,Married,2589,10564,1,Y,Yes,23,1,3,80,0,33,3,3,19,8,3,1
47,No,Travel_Rarely,1217,Sales,29,4,Human Resources,1,4790,3,Male,89,2,3,Manufacturing Director,2,Single,9918,6598,1,Y,No,19,4,3,80,0,13,3,1,6,6,3,18
32,No,Non-Travel,837,Sales,2,4,Other,1,4791,4,Male,46,2,5,Healthcare Representative,3,Single,8612,20641,4,Y,Yes,15,1,3,80,3,10,2,4,0,4,5,7
35,No,Travel_Frequently,137,Human Resources,17,1,Marketing,1,4792,2,Male,86,1,3,Healthcare Representative,2,Married,2183,9369,7,Y,No,12,4,2,80,2,12,2,2,35,1,3,14
39,Yes,Travel_Rarely,787,Sales,24,2,Technical Degree,1,4793,2,Female,51,2,2,Laboratory Technician,3,Single,2054,14651,8,Y,Yes,10,3,2,80,3,19,2,2,16,8,14,19
60,Yes,Travel_Rarely,1482,Research & Development,18,2,Marketing,1,4794,2,Male,80,2,5,Manufacturing Director,2,Divorced,10848,19158,3,Y,No,15,3,2,80,2,15,4,4,31,3,1,17
35,No,Travel_Frequently,421,Research & Development,10,3,Life Sciences,1,4795,3,Female,100,1,2,Manufacturing Director,1,Divorced,9788,10195,2,Y,Yes,25,1,1,80,1,25,1,3,34,9,14,0
41,No,Travel_Rarely,469,Research & Development,26,5,Human Resources,1,4796,3,Female,99,2,2,Manager,1,Divorced,11432,5039,2,Y,Yes,19,3,3,80,2,11,4,3,27,0,1,4
38,No,Non-Travel,477,Research & Development,9,4,Other,1,4797,1,Female,95,1,4,Healthcare Representative,4,Married,4820,22419,0,Y,Yes,21,4,3,80,2,22,0,3,16,1,10,4
60,No,Travel_Rarely,388,Human Resources,10,4,Marketing,1,4798,1,Male,69,4,3,Manager,3,Married,15530,7798,0,Y,No,25,4,4,80,2,33,6,1,30,4,6,11
41,Yes,Travel_Frequently,180,Research & Development,5,3,Medical,1,4799,1,Female,83,3,3,Manufacturing Director,2,Single,4631,22080,7,Y,No,16,4,2,80,0,26,3,1,13,13,3,5
58,No,Travel_Rarely,1208,Human Resources,30,2,Human Resources,1,4800,4,Female,52,4,4,Manager,1,Divorced,7888,6796,8,Y,Yes,20,4,2,80,3,37,6,1,37,7,8,12
37,Yes,Travel_Rarely,239,Research & Development,4,4,Other,1,4801,4,Male,57,1,4,Sales Executive,4,Divorced,4253,14250,8,Y,No,19,1,1,80,3,38,4,3,3,2,4,10
37,Yes,Non-Travel,717,Research & Development,5,3,Marketing,1,4802,4,Male,69,2,2,Laboratory Technician,1,Married,16949,21499,5,Y,No,20,2,3,80,1,37,5,4,17,7,3,11
44,No,Travel_Frequently,823,Human Resources,30,3,Human Resources,1,4803,4,Male,47,3,2,Healthcare Representative,3,Married,8983,21687,1,Y,Yes,10,1,4,80,1,12,0,1,19,15,3,0
53,No,Travel_Frequently,286,Research & Development,11,4,Medical,1,4804,2,Female,90,3,2,Laboratory Technician,1,Married,9514,20718,10,Y,Yes,17,3,1,80,0,2,3,1,22,7,13,7
38,Yes,Travel_Frequently,833,Sales,24,5,Marketing,1,4805,2,Female,89,3,3,Sales Executive,1,Single,9747,22457,8,Y,No,13,1,2,80,2,39,4,4,17,15,8,18
30,No,Travel_Frequently,205,Human Resources,10,5,Technical Degree,1,4806,2,Male,32,4,4,Laboratory Technician,1,Divorced,7018,6677,0,Y,Yes,19,4,1,80,2,3,5,1,28,9,0,8
54,Yes,Travel_Rarely,963,Sales,27,1,Medical,1,4807,1,Female,83,1,5,Manager,2,Divorced,4650,10130,3,Y,No,16,3,1,80,0,15,6,4,8,9,6,5
53,No,Non-Travel,1417,Sales,14,3,Medical,1,4808,3,Female,44,2,4,Laboratory Technician,4,Single,13745,23715,8,Y,No,18,1,4,80,2,40,4,1,23,13,15,6
44,Yes,Travel_Frequently,905,Human Resources,2,3,Marketing,1,4809,4,Female,100,2,3,Sales Executive,4,Divorced,18980,22875,6,Y,Yes,15,2,3,80,2,40,2,4,17,11,12,9
51,No,Non-Travel,175,Sales,21,2,Other,1,4810,1,Female,81,2,1,Laboratory Technician,3,Married,9821,6386,6,Y,Yes,16,2,3,80,2,2,6,1,33,4,0,15
43,No,Travel_Frequently,1140,Sales,26,3,Marketing,1,4811,2,Female,61,4,3,Research Scientist,1,Divorced,16999,20890,10,Y,Yes,22,4,2,80,3,12,4,4,16,7,15,15
32,Yes,Non-Travel,1096,Sales,15,5,Human Resources,1,4812,3,Male,52,4,3,Research Scientist,3,Single,17758,6726,5,Y,No,20,4,4,80,2,4,3,2,34,6,3,2
43,No,Travel_Frequently,1429,Human Resources,28,1,Technical Degree,1,4813,4,Female,36,2,5,Healthcare Representative,3,Divorced,14121,22660,0,Y,No,12,1,2,80,3,20,3,2,21,8,11,9
45,Yes,Travel_Rarely,1139,Research & Development,29,2,Human Resources,1,4814,4,Male,35,3,3,Research Scientist,1,Divorced,14694,20673,1,Y,Yes,19,2,2,80,3,10,6,1,20,10,2,15
56,Yes,Non-Travel,667,Research & Development,3,1,Human Resources,1,4815,1,Male,93,2,2,Manager,2,Married,12524,20046,0,Y,Yes,10,3,3,80,0,22,1,3,23,7,3,8
45,Yes,Travel_Frequently,308,Sales,14,3,Life Sciences,1,4816,2,Female,78,1,3,Manager,1,Divorced,7166,22074,3,Y,No,22,4,1,80,2,23,3,1,11,3,0,13
60,Yes,Travel_Frequently,106,Sales,27,2,Technical Degree,1,4817,4,Female,90,3,3,Sales Executive,1,Married,2931,23410,10,Y,No,23,1,3,80,2,18,0,3,20,12,8,15
39,No,Travel_Frequently,520,Human Resources,30,1,Technical Degree,1,4818,4,Female,82,4,4,Manager,4,Married,5776,14455,2,Y,No,13,2,3,80,2,1,6,4,22,14,1,2
39,No,Travel_Frequently,655,Sales,16,1,Other,1,4819,3,Female,82,4,3,Healthcare Representative,1,Married,4628,11766,2,Y,No,15,2,1,80,1,7,6,2,28,9,1,12
22,No,Travel_Frequently,963,Sales,26,5,Human Resources,1,4820,1,Female,99,3,5,Laboratory Technician,3,Single,19368,18184,2,Y,Yes,23,1,4,80,1,26,5,2,40,4,11,12
54,Yes,Travel_Rarely,486,Research & Development,20,5,Technical Degree,1,4821,2,Female,84,2,5,Sales Executive,3,Divorced,16387,10668,1,Y,No,23,2,2,80,0,33,0,3,23,6,13,14
37,No,Travel_Rarely,1098,Human Resources,5,1,Life Sciences,1,4822,4,Male,50,2,4,Sales Executive,3,Married,7370,21783,8,Y,Yes,17,4,1,80,2,39,4,4,38,11,2,4
60,No,Travel_Rarely,1117,Sales,26,4,Life Sciences,1,4823,1,Male,44,2,3,Healthcare Representative,3,Single,10670,14627,5,Y,Yes,23,4,1,80,1,16,5,4,14,11,0,6
40,No,Travel_Rarely,1174,Human Resources,28,5,Marketing,1,4824,4,Male,72,3,1,Sales Executive,4,Married,3982,19102,4,Y,No,24,4,1,80,1,4,5,1,16,1,5,6
56,No,Non-Travel,449,Human Resources,17,3,Medical,1,4825,1,Male,74,1,3,Manager,2,Married,4506,5256,7,Y,No,15,4,3,80,0,23,4,1,36,7,12,7
27,No,Travel_Frequently,952,Research & Development,23,2,Human Resources,1,4826,4,Male,85,4,4,Research Scientist,2,Single,11115,15741,8,Y,Yes,19,2,2,80,3,8,5,4,13,12,2,16
56,No,Non-Travel,441,Research & Development,22,1,Technical Degree,1,4827,1,Female,32,1,3,Laboratory Technician,1,Divorced,19075,14230,2,Y,Yes,18,3,2,80,3,28,1,1,10,3,7,10
49,No,Travel_Frequently,814,Human Resources,27,1,Medical,1,4828,4,Male,32,4,4,Healthcare Representative,1,Married,7567,20575,10,Y,Yes,13,2,3,80,2,18,3,3,38,0,0,15
26,No,Travel_Frequently,1297,Sales,15,2,Technical Degree,1,4829,1,Male,53,1,1,Healthcare Representative,4,Single,7779,8527,7,Y,Yes,21,1,4,80,0,11,3,3,28,12,3,15
53,No,Travel_Frequently,906,Sales,13,2,Marketing,1,4830,3,Female,63,2,4,Manufacturing Director,3,Divorced,5399,9903,5,Y,No,10,2,3,80,2,30,4,4,3,6,4,7
55,Yes,Travel_Frequently,1085,Research & Development,11,4,Technical Degree,1,4831,3,Female,75,3,4,Healthcare Representative,2,Divorced,5298,9068,1,Y,Yes,10,1,2,80,3,1,2,3,5,2,1,8
50,No,Non-Travel,1382,Human Resources,12,2,Human Resources,1,4832,4,Female,82,3,4,Laboratory Technician,2,Married,8595,5236,6,Y,No,21,3,3,80,3,30,2,4,22,15,4,6
51,No,Non-Travel,997,Research & Development,10,3,Medical,1,4833,3,Male,96,2,2,Manager,2,Single,6006,11193,10,Y,Yes,13,4,3,80,1,7,3,2,7,1,5,6
32,Yes,Travel_Rarely,757,Human Resources,26,2,Life Sciences,1,4834,4,Male,75,3,4,Sales Executive,2,Divorced,11701,16319,7,Y,Yes,23,1,3,80,0,8,1,3,40,3,5,10
39,Yes,Travel_Frequently,1159,Research & Development,22,4,Technical Degree,1,4835,1,Male,45,2,3,Manufacturing Director,2,Divorced,19045,18747,4,Y,No,12,3,4,80,3,4,3,4,21,7,15,3
53,No,Travel_Rarely,503,Human Resources,5,1,Human Resources,1,4836,1,Female,55,2,2,Laboratory Technician,2,Married,16337,21378,1,Y,No,20,1,4,80,1,39,1,3,26,4,14,15
30,Yes,Non-Travel,128,Human Resources,7,4,Marketing,1,4837,2,Female,84,4,3,Healthcare Representative,1,Single,8946,16754,0,Y,Yes,18,3,1,80,1,23,6,3,2,12,8,16
56,Yes,Non-Travel,1364,Human Resources,9,2,Technical Degree,1,4838,1,Female,43,2,4,Manufacturing Director,4,Divorced,4978,13874,9,Y,Yes,20,1,3,80,3,25,3,4,10,14,6,6
22,No,Non-Travel,652,Research & Development,25,4,Other,1,4839,3,Female,75,1,1,Manufacturing Director,4,Single,15221,13406,2,Y,No,22,2,3,80,3,15,4,4,29,9,10,11
35,No,Non-Travel,1416,Human Resources,29,3,Life Sciences,1,4840,2,Male,73,2,3,Manufacturing Director,2,Single,4797,15123,2,Y,No,10,2,3,80,3,39,3,4,15,3,2,14
24,No,Non-Travel,1068,Sales,3,2,Marketing,1,4841,2,Female,67,1,5,Manager,3,Divorced,5863,14072,1,Y,Yes,21,1,4,80,0,27,3,2,11,2,8,5
57,Yes,Travel_Rarely,946,Research & Development,10,2,Medical,1,4842,1,Female,91,3,4,Sales Executive,3,Divorced,9300,11421,7,Y,Yes,12,1,4,80,0,33,3,2,29,3,15,18
60,No,Travel_Frequently,301,Sales,3,2,Marketing,1,4843,3,Male,45,3,4,Laboratory Technician,1,Single,5375,24999,9,Y,No,18,2,4,80,0,8,2,1,37,10,6,2
59,No,Travel_Rarely,1375,Human Resources,6,3,Marketing,1,4844,4,Female,68,2,5,Research Scientist,4,Married,8283,11711,8,Y,Yes,17,3,3,80,0,33,4,4,39,15,11,14
40,Yes,Travel_Frequently,522,Human Resources,18,1,Life Sciences,1,4845,4,Female,87,4,1,Research Scientist,2,Single,15332,14365,0,Y,No,23,3,2,80,3,33,4,4,20,15,11,14
40,No,Non-Travel,826,Sales,22,1,Medical,1,4846,1,Male,94,2,3,Laboratory Technician,3,Divorced,4514,18093,9,Y,No,24,2,1,80,0,18,6,3,34,11,11,6
31,No,Non-Travel,914,Research & Development,29,2,Technical Degree,1,4847,1,Male,70,4,2,Manufacturing Director,1,Divorced,19775,21184,9,Y,No,18,4,4,80,1,1,1,3,11,14,8,12
35,Yes,Travel_Rarely,1209,Research & Development,9,4,Human Resources,1,4848,2,Male,67,4,1,Sales Executive,3,Married,11696,24609,3,Y,No,13,4,2,80,1,31,6,4,31,13,3,1
26,Yes,Non-Travel,1448,Research & Development,16,1,Medical,1,4849,2,Female,64,4,1,Manufacturing Director,3,Married,15535,6887,7,Y,No,11,1,2,80,0,22,5,2,6,3,11,8
54,Yes,Travel_Rarely,457,Sales,14,2,Medical,1,4850,3,Male,73,4,2,Manufacturing Director,3,Divorced,5240,24943,3,Y,No,15,3,3,80,2,6,2,3,40,4,15,1
36,Yes,Travel_Frequently,514,Human Resources,18,2,Human Resources,1,4851,1,Male,66,3,2,Laboratory Technician,4,Single,5591,9393,9,Y,Yes,15,4,1,80,0,5,2,2,14,14,6,5
28,Yes,Non-Travel,1351,Research & Development,9,3,Medical,1,4852,1,Female,37,4,1,Manager,4,Single,6791,10810,3,Y,Yes,23,2,3,80,3,19,1,1,6,12,1,4
60,Yes,Non-Travel,1233,Human Resources,26,1,Life Sciences,1,4853,4,Female,76,4,5,Manufacturing Director,2,Married,7968,22502,2,Y,Yes,10,4,4,80,1,20,6,4,11,15,12,13
52,Yes,Non-Travel,1244,Research & Development,29,2,Marketing,1,4854,3,Male,71,3,4,Healthcare Representative,4,Divorced,3740,5059,9,Y,Yes,23,2,2,80,3,22,3,3,17,4,3,8
54,No,Travel_Frequently,921,Sales,29,2,Human Resources,1,4855,1,Male,32,4,4,Healthcare Representative,1,Married,3868,12443,10,Y,No,19,4,3,80,0,22,5,3,35,0,14,5
59,No,Travel_Frequently,1249,Sales,15,1,Human Resources,1,4856,2,Female,42,1,4,Sales Executive,1,Single,9049,22102,3,Y,Yes,21,3,2,80,2,23,6,3,21,13,5,6
27,No,Travel_Rarely,977,Research & Development,9,1,Marketing,1,4857,4,Male,87,3,1,Sales Executive,3,Married,4950,8396,9,Y,No,20,2,4,80,3,36,1,4,2,2,0,6
48,Yes,Non-Travel,874,Research & Development,1,4,Technical Degree,1,4858,2,Female,87,3,4,Healthcare Representative,1,Married,6130,10780,5,Y,Yes,13,3,4,80,0,31,4,1,3,14,10,18
25,No,Non-Travel,1244,Research & Development,30,4,Medical,1,4859,2,Female,55,2,2,Manager,3,Married,6677,17422,4,Y,Yes,16,2,3,80,1,27,1,1,32,7,5,0
51,No,Travel_Rarely,403,Research & Development,16,4,Technical Degree,1,4860,3,Female,94,1,2,Manufacturing Director,4,Single,3906,6593,5,Y,No,15,3,2,80,0,30,6,3,15,1,4,4
34,Yes,Non-Travel,713,Sales,11,4,Life Sciences,1,4861,2,Male,71,3,4,Laboratory Technician,4,Single,2417,6325,5,Y,No,10,2,3,80,2,7,3,3,25,4,12,16
29,Yes,Travel_Frequently,1142,Sales,12,2,Marketing,1,4862,4,Female,57,2,5,Healthcare Representative,3,Single,8651,15645,8,Y,Yes,24,3,4,80,3,18,5,3,21,7,15,20
30,No,Travel_Rarely,1176,Human Resources,15,4,Marketing,1,4863,2,Male,76,4,1,Healthcare Representative,3,Single,16325,18240,9,Y,Yes,10,4,3,80,1,31,5,1,1,10,3,10
37,No,Travel_Frequently,317,Human Resources,24,3,Medical,1,4864,3,Female,95,1,4,Sales Executive,1,Divorced,18918,15886,4,Y,Yes,18,1,3,80,2,33,6,2,19,3,15,18
57,Yes,Travel_Rarely,296,Research & Development,18,3,Technical Degree,1,4865,4,Male,61,4,1,Laboratory Technician,4,Divorced,13252,23541,5,Y,Yes,15,4,2,80,0,36,2,3,37,12,4,0
59,Yes,Travel_Rarely,927,Research & Development,23,1,Other,1,4866,1,Female,75,2,5,Research Scientist,3,Married,5929,9689,6,Y,Yes,23,1,3,80,0,7,0,1,4,4,10,12
36,Yes,Travel_Frequently,159,Human Resources,25,4,Other,1,4867,1,Male,45,4,5,Sales Executive,3,Married,19156,15239,0,Y,No,21,1,2,80,3,8,1,2,4,10,10,10
32,No,Non-Travel,1079,Research & Development,27,1,Other,1,4868,2,Male,55,4,3,Manufacturing Director,1,Single,4344,7670,2,Y,No,22,3,4,80,3,14,4,4,38,4,5,20
37,No,Non-Travel,1339,Human Resources,2,3,Life Sciences,1,4869,3,Female,94,3,2,Laboratory Technician,3,Divorced,3314,14914,2,Y,Yes,13,2,3,80,1,29,4,4,2,1,0,9
22,Yes,Travel_Rarely,979,Sales,26,1,Marketing,1,4870,3,Male,33,3,3,Healthcare Representative,1,Single,17072,18320,6,Y,Yes,22,2,3,80,2,33,4,3,7,7,3,7
43,Yes,Travel_Frequently,949,Sales,9,3,Technical Degree,1,4871,3,Female,72,4,5,Manufacturing Director,3,Married,6831,10724,8,Y,No,18,4,3,80,0,15,4,4,9,11,13,6
39,Yes,Non-Travel,1028,Research & Development,3,5,Human Resources,1,4872,2,Female,59,1,3,Manager,3,Married,12613,21241,3,Y,No,25,4,1,80,3,22,4,4,34,4,2,12
30,Yes,Travel_Frequently,1420,Sales,24,4,Technical Degree,1,4873,2,Female,62,1,4,Research Scientist,3,Divorced,16211,15448,7,Y,No,14,3,3,80,2,2,1,2,2,0,11,15
34,Yes,Travel_Frequently,784,Research & Development,18,5,Technical Degree,1,4874,3,Female,49,2,2,Sales Executive,3,Divorced,4643,18168,4,Y,No,25,4,2,80,2,25,5,1,39,14,1,14
59,No,Non-Travel,260,Human Resources,10,1,Other,1,4875,3,Female,45,1,4,Laboratory Technician,4,Divorced,17904,15224,3,Y,Yes,11,2,2,80,3,27,1,4,3,10,8,7
35,Yes,Non-Travel,452,Research & Development,8,1,Other,1,4876,1,Female,79,3,2,Research Scientist,2,Married,7007,19568,0,Y,Yes,12,3,1,80,3,23,3,1,21,0,14,6
34,No,Travel_Rarely,679,Research & Development,16,4,Other,1,4877,1,Male,77,4,5,Research Scientist,1,Divorced,7695,20851,3,Y,No,17,4,4,80,2,10,5,3,19,15,13,15
31,No,Travel_Frequently,1247,Human Resources,15,4,Technical Degree,1,4878,1,Female,60,2,3,Laboratory Technician,4,Divorced,7655,24250,0,Y,Yes,11,4,2,80,1,31,2,2,5,12,8,3
47,No,Non-Travel,414,Sales,12,5,Other,1,4879,3,Male,49,2,5,Sales Executive,1,Single,15958,6546,9,Y,No,25,4,1,80,2,23,2,3,7,14,1,2
60,Yes,Travel_Frequently,1288,Human Resources,16,2,Human Resources,1,4880,4,Male,47,4,4,Sales Executive,1,Married,15826,22068,4,Y,No,14,1,3,80,1,20,3,3,27,3,14,5
30,Yes,Non-Travel,1288,Sales,11,3,Technical Degree,1,4881,2,Female,88,3,4,Manufacturing Director,1,Single,6583,18513,0,Y,No,18,1,3,80,0,39,5,4,37,12,5,14
55,No,Travel_Frequently,346,Human Resources,19,5,Other,1,4882,2,Male,30,4,3,Manager,1,Divorced,18567,24592,7,Y,No,17,1,1,80,0,32,3,3,20,5,5,18
58,Yes,Non-Travel,1254,Sales,21,1,Medical,1,4883,2,Female,77,3,4,Manager,2,Divorced,11433,11941,6,Y,Yes,25,4,3,80,1,12,2,3,27,15,13,4
34,Yes,Travel_Rarely,1368,Human Resources,13,2,Technical Degree,1,4884,4,Male,80,4,1,Manufacturing Director,1,Single,5455,6444,0,Y,No,20,3,4,80,0,33,3,4,36,1,7,14
22,Yes,Travel_Frequently,812,Human Resources,14,2,Technical Degree,1,4885,4,Female,92,4,4,Manager,4,Single,12408,15025,5,Y,Yes,15,2,1,80,3,16,4,4,20,15,15,7
26,Yes,Non-Travel,1473,Sales,4,1,Human Resources,1,4886,4,Female,60,3,1,Manager,4,Single,16738,24323,3,Y,No,24,1,4,80,0,40,5,2,23,8,7,6
41,No,Travel_Frequently,1391,Research & Development,20,4,Other,1,4887,2,Male,46,4,1,Manufacturing Director,4,Single,16058,12771,6,Y,Yes,15,1,2,80,0,9,3,4,6,13,13,6
50,Yes,Non-Travel,511,Human Resources,10,3,Marketing,1,4888,1,Female,37,1,4,Healthcare Representative,2,Married,15474,23988,7,Y,No,16,1,1,80,0,22,2,2,3,1,6,16
37,No,Travel_Rarely,509,Sales,22,2,Technical Degree,1,4889,3,Female,32,3,4,Healthcare Representative,1,Divorced,15168,14823,3,Y,No,15,1,2,80,2,24,3,2,25,9,0,8
33,Yes,Travel_Rarely,1045,Research & Development,6,1,Technical Degree,1,4890,3,Female,55,2,1,Sales Executive,1,Divorced,14371,16928,9,Y,Yes,13,1,4,80,2,20,4,3,39,8,13,8
40,No,Travel_Rarely,1377,Sales,30,3,Life Sciences,1,4891,4,Male,100,1,3,Laboratory Technician,4,Single,5205,15781,6,Y,No,15,2,4,80,0,2,2,1,34,12,10,13
24,Yes,Travel_Frequently,1338,Sales,21,1,Human Resources,1,4892,3,Female,63,1,4,Research Scientist,4,Married,8448,15841,9,Y,Yes,15,1,2,80,3,33,1,1,30,1,12,17
31,No,Non-Travel,1135,Research & Development,3,1,Life Sciences,1,4893,3,Female,67,4,1,Manufacturing Director,2,Married,12260,18650,5,Y,Yes,12,1,3,80,2,24,2,2,18,7,8,7
57,No,Non-Travel,658,Human Resources,29,4,Technical Degree,1,4894,3,Female,47,1,4,Manufacturing Director,3,Single,7201,16043,4,Y,No,19,3,3,80,1,40,6,1,19,9,0,20
35,Yes,Travel_Frequently,1490,Human Resources,20,2,Other,1,4895,4,Female,84,1,3,Sales Executive,4,Single,16086,24336,3,Y,Yes,17,3,4,80,1,4,6,3,1,14,9,9
35,No,Non-Travel,1429,Sales,23,4,Marketing,1,4896,4,Female,46,4,1,Manager,3,Married,14061,9535,7,Y,No,24,1,1,80,1,15,6,3,29,15,12,1
